,Amount,MerchantID,TransactionType,Location,IsFraud,DayOfWeek,Day,Month,IsWeekend,Hour_sin,Hour_cos
73092,1980.53,173,0,2,0,3,1,1,0,0.0,1.0
73093,3581.25,207,0,5,0,3,1,1,0,0.0,1.0
73094,1925.62,903,0,3,0,3,1,1,0,0.0,1.0
73095,1899.11,940,1,0,0,3,1,1,0,0.0,1.0
73096,4867.17,328,1,9,0,3,1,1,0,0.0,1.0
73097,3413.95,916,1,0,0,3,1,1,0,0.0,1.0
73098,1605.92,190,0,1,0,3,1,1,0,0.0,1.0
73099,3780.24,4,1,4,0,3,1,1,0,0.0,1.0
73100,2970.4,788,0,8,0,3,1,1,0,0.0,1.0
73101,2061.38,905,0,4,0,3,1,1,0,0.0,1.0
73102,2619.09,974,1,9,0,3,1,1,0,0.0,1.0
73103,339.55,608,0,5,0,3,1,1,0,0.0,1.0
73104,342.2,335,0,4,0,3,1,1,0,0.0,1.0
73105,4328.79,179,1,2,0,3,1,1,0,0.0,1.0
73106,1432.6,463,1,8,0,3,1,1,0,0.0,1.0
73107,4404.47,296,0,9,0,3,1,1,0,0.0,1.0
73108,797.9,552,0,8,0,3,1,1,0,0.0,1.0
73109,1831.47,940,0,4,0,3,1,1,0,0.0,1.0
73110,1800.71,941,1,2,0,3,1,1,0,0.0,1.0
73111,3194.21,567,1,3,0,3,1,1,0,0.0,1.0
73112,2249.22,677,0,7,0,3,1,1,0,0.0,1.0
73113,3353.21,304,0,6,0,3,1,1,0,0.0,1.0
73114,3990.28,831,0,5,0,3,1,1,0,0.0,1.0
73115,1785.95,687,1,9,0,3,1,1,0,0.0,1.0
73116,1863.89,750,1,3,0,3,1,1,0,0.0,1.0
73117,2180.51,390,1,3,0,3,1,1,0,0.0,1.0
73118,1632.61,363,0,1,0,3,1,1,0,0.0,1.0
73119,4504.31,222,1,4,0,3,1,1,0,0.0,1.0
73120,1101.25,576,1,4,0,3,1,1,0,0.0,1.0
73121,989.85,325,0,8,0,3,1,1,0,0.0,1.0
73122,1421.67,639,0,1,0,3,1,1,0,0.0,1.0
73123,4281.01,576,1,2,0,3,1,1,0,0.0,1.0
73124,4013.91,29,1,0,0,3,1,1,0,0.0,1.0
73125,3177.99,439,1,7,0,3,1,1,0,0.0,1.0
73126,2940.23,961,0,9,0,3,1,1,0,0.0,1.0
73127,3041.5,530,1,0,0,3,1,1,0,0.0,1.0
73128,237.0,679,0,6,0,3,1,1,0,0.0,1.0
73129,2563.88,316,1,4,0,3,1,1,0,0.0,1.0
73130,2236.96,134,0,0,0,3,1,1,0,0.0,1.0
73131,3610.36,868,1,5,0,3,1,1,0,0.0,1.0
73132,4052.59,845,0,7,0,3,1,1,0,0.0,1.0
73133,3317.97,527,0,7,0,3,1,1,0,0.0,1.0
73134,3011.41,505,1,4,0,3,1,1,0,0.0,1.0
73135,1430.39,914,1,4,0,3,1,1,0,0.0,1.0
73136,4965.05,650,1,4,0,3,1,1,0,0.0,1.0
73137,1893.25,427,0,2,0,3,1,1,0,0.0,1.0
73138,2759.54,303,0,9,0,3,1,1,0,0.0,1.0
73139,1221.64,886,0,1,0,3,1,1,0,0.0,1.0
73140,4598.08,881,1,7,0,3,1,1,0,0.0,1.0
73141,1439.83,525,0,4,0,3,1,1,0,0.0,1.0
73142,1731.7,630,1,5,0,3,1,1,0,0.0,1.0
73143,3548.91,244,0,6,0,3,1,1,0,0.0,1.0
73144,4891.43,321,1,6,0,3,1,1,0,0.0,1.0
73145,1142.47,166,0,7,0,3,1,1,0,0.0,1.0
73146,4084.22,485,1,5,0,3,1,1,0,0.0,1.0
73147,4980.01,313,1,9,0,3,1,1,0,0.0,1.0
73148,564.87,234,0,9,0,3,1,1,0,0.0,1.0
73149,1241.71,557,1,7,0,3,1,1,0,0.0,1.0
73150,586.85,80,1,4,0,3,1,1,0,0.0,1.0
73151,1925.78,283,0,5,0,3,1,1,0,0.0,1.0
73152,1873.68,633,1,3,0,3,1,1,0,0.0,1.0
73153,1942.13,205,0,6,0,3,1,1,0,0.0,1.0
73154,1026.31,540,0,5,0,3,1,1,0,0.0,1.0
73155,2453.77,966,0,7,0,3,1,1,0,0.0,1.0
73156,4208.94,447,0,5,0,3,1,1,0,0.0,1.0
73157,2696.58,483,0,1,0,3,1,1,0,0.0,1.0
73158,4746.15,322,0,1,0,3,1,1,0,0.0,1.0
73159,3846.2,641,1,6,0,3,1,1,0,0.0,1.0
73160,3673.12,235,1,2,0,3,1,1,0,0.0,1.0
73161,1982.83,53,1,5,0,3,1,1,0,0.0,1.0
73162,2978.08,108,1,8,0,3,1,1,0,0.0,1.0
73163,2513.82,875,1,0,0,3,1,1,0,0.0,1.0
73164,2679.91,814,0,7,0,3,1,1,0,0.0,1.0
73165,516.97,255,0,9,0,3,1,1,0,0.0,1.0
73166,2811.55,943,1,5,0,3,1,1,0,0.0,1.0
73167,4532.21,851,0,3,0,3,1,1,0,0.0,1.0
73168,4337.48,335,0,5,0,3,1,1,0,0.0,1.0
73169,2773.33,732,1,2,0,3,1,1,0,0.0,1.0
73170,282.81,324,0,1,0,3,1,1,0,0.0,1.0
73171,2653.13,769,0,2,0,3,1,1,0,0.0,1.0
73172,1653.79,759,1,0,0,3,1,1,0,0.0,1.0
73173,1653.75,350,1,2,0,3,1,1,0,0.0,1.0
73174,722.11,355,0,7,0,3,1,1,0,0.0,1.0
73175,4920.22,900,1,5,0,3,1,1,0,0.0,1.0
73176,1621.77,834,0,4,0,3,1,1,0,0.0,1.0
73177,1342.17,617,0,3,0,3,1,1,0,0.0,1.0
73178,1470.97,498,1,8,0,3,1,1,0,0.0,1.0
73179,3447.58,782,0,8,0,3,1,1,0,0.0,1.0
73180,1188.52,9,1,5,0,3,1,1,0,0.0,1.0
73181,818.68,783,0,7,0,3,1,1,0,0.0,1.0
73182,2609.44,87,0,3,0,3,1,1,0,0.0,1.0
73183,1442.43,638,1,6,0,3,1,1,0,0.0,1.0
73184,1249.61,819,1,2,0,3,1,1,0,0.0,1.0
73185,2863.75,361,0,1,0,3,1,1,0,0.0,1.0
73186,2304.47,778,1,2,0,3,1,1,0,0.0,1.0
73187,237.22,183,1,9,0,3,1,1,0,0.0,1.0
73188,3458.74,989,1,8,0,3,1,1,0,0.0,1.0
73189,4931.04,572,0,8,0,3,1,1,0,0.0,1.0
73190,4812.16,838,0,4,0,3,1,1,0,0.0,1.0
73191,3592.39,855,0,5,0,3,1,1,0,0.0,1.0
73192,3550.22,293,0,0,0,3,1,1,0,0.0,1.0
73193,3333.61,272,0,3,0,3,1,1,0,0.0,1.0
73194,2260.99,696,0,0,0,3,1,1,0,0.0,1.0
73195,340.13,642,0,6,0,3,1,1,0,0.0,1.0
73196,3784.91,445,0,9,0,3,1,1,0,0.0,1.0
73197,1383.56,291,0,1,0,3,1,1,0,0.0,1.0
73198,2022.74,632,0,6,0,3,1,1,0,0.0,1.0
73199,4384.6,917,1,3,0,3,1,1,0,0.0,1.0
73200,3109.78,414,0,6,0,3,1,1,0,0.0,1.0
73201,3545.2,985,1,9,0,3,1,1,0,0.0,1.0
73202,2637.8,614,1,6,0,3,1,1,0,0.0,1.0
73203,3911.12,993,0,0,0,3,1,1,0,0.0,1.0
73204,589.36,346,1,9,0,3,1,1,0,0.0,1.0
73205,2369.58,841,0,6,0,3,1,1,0,0.0,1.0
73206,433.15,223,1,6,0,3,1,1,0,0.0,1.0
73207,322.74,902,0,0,0,3,1,1,0,0.0,1.0
73208,2805.06,842,0,3,0,3,1,1,0,0.0,1.0
73209,2508.56,570,0,0,0,3,1,1,0,0.0,1.0
73210,2817.92,354,0,7,0,3,1,1,0,0.0,1.0
73211,2652.96,652,1,2,0,3,1,1,0,0.0,1.0
73212,3873.4,115,0,1,1,3,1,1,0,0.0,1.0
73213,3044.72,36,0,4,0,3,1,1,0,0.0,1.0
73214,1873.83,123,1,6,0,3,1,1,0,0.0,1.0
73215,4895.36,34,0,9,0,3,1,1,0,0.0,1.0
73216,1157.28,210,0,5,0,3,1,1,0,0.0,1.0
73217,1101.59,958,1,8,0,3,1,1,0,0.0,1.0
73218,818.9,465,0,5,0,3,1,1,0,0.0,1.0
73219,2238.85,182,1,8,0,3,1,1,0,0.0,1.0
73220,4249.85,412,0,8,0,3,1,1,0,0.0,1.0
73221,2427.62,59,0,5,0,3,1,1,0,0.0,1.0
73222,4304.29,547,0,5,0,3,1,1,0,0.0,1.0
73223,2913.66,519,0,2,0,3,1,1,0,0.0,1.0
73224,4213.62,378,1,3,0,3,1,1,0,0.0,1.0
73225,562.02,459,1,8,0,3,1,1,0,0.0,1.0
73226,4757.49,405,1,8,0,3,1,1,0,0.0,1.0
73227,2668.78,205,0,3,0,3,1,1,0,0.0,1.0
73228,31.55,389,1,4,0,3,1,1,0,0.0,1.0
73229,4705.18,139,1,1,0,3,1,1,0,0.0,1.0
73230,1340.47,358,0,0,0,3,1,1,0,0.0,1.0
73231,3237.37,886,1,8,0,3,1,1,0,0.0,1.0
73232,4255.89,996,1,4,0,3,1,1,0,0.0,1.0
73233,3594.17,993,0,8,0,3,1,1,0,0.0,1.0
73234,4038.99,499,1,2,0,3,1,1,0,0.0,1.0
73235,1603.74,29,0,3,0,3,1,1,0,0.0,1.0
73236,401.97,402,1,7,0,3,1,1,0,0.0,1.0
73237,533.44,235,0,5,0,3,1,1,0,0.0,1.0
73238,111.04,151,1,2,0,3,1,1,0,0.0,1.0
73239,516.29,664,1,9,0,3,1,1,0,0.0,1.0
73240,1993.58,210,1,8,0,3,1,1,0,0.0,1.0
73241,2843.67,209,0,0,0,3,1,1,0,0.0,1.0
73242,1264.01,716,0,7,0,3,1,1,0,0.0,1.0
73243,768.12,830,0,4,0,3,1,1,0,0.0,1.0
73244,1627.48,996,1,4,0,3,1,1,0,0.0,1.0
73245,2696.76,200,1,5,0,3,1,1,0,0.0,1.0
73246,406.63,256,1,5,0,3,1,1,0,0.0,1.0
73247,1883.08,213,1,1,0,3,1,1,0,0.0,1.0
73248,3692.55,31,1,5,0,3,1,1,0,0.0,1.0
73249,4001.63,901,1,4,0,3,1,1,0,0.0,1.0
73250,8.03,850,0,2,0,3,1,1,0,0.0,1.0
73251,3888.1,316,1,8,0,3,1,1,0,0.0,1.0
73252,4458.12,944,0,4,0,3,1,1,0,0.0,1.0
73253,4780.13,747,0,2,0,3,1,1,0,0.0,1.0
73254,2926.63,397,0,6,0,3,1,1,0,0.0,1.0
73255,3574.23,332,0,0,0,3,1,1,0,0.0,1.0
73256,3402.19,37,1,7,0,3,1,1,0,0.0,1.0
73257,3899.75,810,0,6,0,3,1,1,0,0.0,1.0
73258,647.3,881,1,8,0,3,1,1,0,0.0,1.0
73259,258.05,871,0,8,0,3,1,1,0,0.0,1.0
73260,628.58,374,1,5,0,3,1,1,0,0.0,1.0
73261,2536.61,586,1,1,0,3,1,1,0,0.0,1.0
73262,839.32,331,1,4,0,3,1,1,0,0.0,1.0
73263,1061.3,179,0,7,0,3,1,1,0,0.0,1.0
73264,3113.21,270,0,5,0,3,1,1,0,0.0,1.0
73265,2449.1,566,0,8,0,3,1,1,0,0.0,1.0
73266,2322.8,435,1,8,0,3,1,1,0,0.0,1.0
73267,2458.05,197,0,6,0,3,1,1,0,0.0,1.0
73268,4910.5,33,1,3,0,3,1,1,0,0.0,1.0
73269,1915.69,14,1,2,0,3,1,1,0,0.0,1.0
73270,1854.14,101,0,7,0,3,1,1,0,0.0,1.0
73271,2354.87,233,0,0,0,3,1,1,0,0.0,1.0
73272,4490.36,956,1,3,0,3,1,1,0,0.0,1.0
73273,1005.71,482,0,2,0,3,1,1,0,0.0,1.0
73274,4613.03,707,1,8,0,3,1,1,0,0.0,1.0
73275,1250.46,748,1,6,0,3,1,1,0,0.0,1.0
73276,949.47,129,0,0,0,3,1,1,0,0.0,1.0
73277,4323.86,655,1,0,0,3,1,1,0,0.0,1.0
73278,4189.45,929,1,0,0,3,1,1,0,0.0,1.0
73279,3810.13,631,0,7,0,3,1,1,0,0.0,1.0
73280,2894.61,376,1,9,0,3,1,1,0,0.0,1.0
73281,1474.32,806,1,4,0,3,1,1,0,0.0,1.0
73282,2543.43,673,1,1,0,3,1,1,0,0.0,1.0
73283,4606.47,623,1,7,0,3,1,1,0,0.0,1.0
73284,1104.77,123,0,4,0,3,1,1,0,0.0,1.0
73285,692.29,970,1,8,0,3,1,1,0,0.0,1.0
73286,4015.52,422,1,4,0,3,1,1,0,0.0,1.0
73287,3646.0,665,0,0,0,3,1,1,0,0.0,1.0
73288,54.55,46,1,2,0,3,1,1,0,0.0,1.0
73289,3241.51,948,1,8,0,3,1,1,0,0.0,1.0
73290,1269.82,759,1,7,0,3,1,1,0,0.0,1.0
73291,3773.58,701,1,2,0,3,1,1,0,0.0,1.0
73292,1194.06,750,1,3,0,3,1,1,0,0.0,1.0
73293,2721.42,602,0,5,0,3,1,1,0,0.0,1.0
73294,826.65,599,0,5,0,3,1,1,0,0.0,1.0
73295,5.88,1000,0,1,0,3,1,1,0,0.0,1.0
73296,1678.52,731,0,2,0,3,1,1,0,0.0,1.0
73297,4242.64,808,1,6,0,3,1,1,0,0.0,1.0
73298,1010.01,31,1,8,0,3,1,1,0,0.0,1.0
73299,3385.44,762,1,3,0,3,1,1,0,0.0,1.0
73300,2430.73,905,1,1,0,3,1,1,0,0.0,1.0
73301,2514.85,307,1,0,0,3,1,1,0,0.0,1.0
73302,1759.44,718,1,8,0,3,1,1,0,0.0,1.0
73303,4984.23,7,0,8,0,3,1,1,0,0.0,1.0
73304,3782.3,965,1,3,0,3,1,1,0,0.0,1.0
73305,720.95,169,0,9,0,3,1,1,0,0.0,1.0
73306,2260.18,120,0,9,0,3,1,1,0,0.0,1.0
73307,428.69,672,0,6,0,3,1,1,0,0.0,1.0
73308,2669.53,177,0,8,0,3,1,1,0,0.0,1.0
73309,2773.65,102,1,1,0,3,1,1,0,0.0,1.0
73310,3274.15,135,0,8,0,3,1,1,0,0.0,1.0
73311,4784.03,912,0,3,0,3,1,1,0,0.0,1.0
73312,459.2,461,1,5,0,3,1,1,0,0.0,1.0
73313,4475.62,809,1,3,0,3,1,1,0,0.0,1.0
73314,1761.88,327,1,8,0,3,1,1,0,0.0,1.0
73315,379.73,559,1,8,0,3,1,1,0,0.0,1.0
73316,1235.52,898,1,4,0,3,1,1,0,0.0,1.0
73317,3518.36,343,1,2,0,3,1,1,0,0.0,1.0
73318,795.56,571,0,0,0,3,1,1,0,0.0,1.0
73319,1309.49,209,0,3,0,3,1,1,0,0.0,1.0
73320,1779.53,486,1,2,0,3,1,1,0,0.0,1.0
73321,1775.21,352,0,5,0,3,1,1,0,0.0,1.0
73322,1017.01,264,0,2,0,3,1,1,0,0.0,1.0
73323,4932.4,99,0,6,0,3,1,1,0,0.0,1.0
73324,2243.78,861,1,4,0,3,1,1,0,0.0,1.0
73325,4531.94,916,1,9,0,3,1,1,0,0.0,1.0
73326,4122.76,671,0,5,0,3,1,1,0,0.0,1.0
73327,4129.29,5,0,6,0,3,1,1,0,0.0,1.0
73328,1158.99,895,0,3,0,3,1,1,0,0.0,1.0
73329,4767.4,518,1,4,0,3,1,1,0,0.0,1.0
73330,1308.71,103,0,3,0,3,1,1,0,0.0,1.0
73331,1844.7,59,0,3,0,3,1,1,0,0.0,1.0
73332,302.05,980,0,5,0,3,1,1,0,0.0,1.0
73333,1471.71,503,1,3,0,3,1,1,0,0.0,1.0
73334,2295.22,856,0,2,0,3,1,1,0,0.0,1.0
73335,4886.93,359,1,9,0,3,1,1,0,0.0,1.0
73336,1549.28,920,1,0,0,3,1,1,0,0.0,1.0
73337,4503.72,133,0,4,0,3,1,1,0,0.0,1.0
73338,2747.1,726,1,1,0,3,1,1,0,0.0,1.0
73339,1869.72,10,1,9,0,3,1,1,0,0.0,1.0
73340,3787.6,573,0,6,0,3,1,1,0,0.0,1.0
73341,3147.96,77,1,7,0,3,1,1,0,0.0,1.0
73342,1250.13,869,0,5,0,3,1,1,0,0.0,1.0
73343,1554.46,316,1,4,0,3,1,1,0,0.0,1.0
73344,1833.16,715,1,5,0,3,1,1,0,0.0,1.0
73345,3129.61,195,1,8,0,3,1,1,0,0.0,1.0
73346,2114.17,104,1,0,0,3,1,1,0,0.0,1.0
73347,3070.38,595,1,7,0,3,1,1,0,0.0,1.0
73348,2053.56,361,1,8,0,3,1,1,0,0.0,1.0
73349,2981.3,203,1,2,0,3,1,1,0,0.0,1.0
73350,1732.56,668,1,6,0,3,1,1,0,0.0,1.0
73351,916.22,121,0,1,0,3,1,1,0,0.0,1.0
73352,3942.99,305,1,0,0,3,1,1,0,0.0,1.0
73353,2104.47,555,1,5,0,3,1,1,0,0.0,1.0
73354,2981.88,718,0,6,0,3,1,1,0,0.0,1.0
73355,1295.33,768,1,4,0,3,1,1,0,0.0,1.0
73356,1502.99,130,0,3,0,3,1,1,0,0.0,1.0
73357,4306.4,46,1,6,0,3,1,1,0,0.0,1.0
73358,3198.39,318,1,8,0,3,1,1,0,0.0,1.0
73359,1893.72,1000,0,0,0,3,1,1,0,0.0,1.0
73360,821.99,554,0,6,0,3,1,1,0,0.0,1.0
73361,138.93,701,1,4,0,3,1,1,0,0.0,1.0
73362,1903.72,306,1,4,0,3,1,1,0,0.0,1.0
73363,3270.3,669,0,1,0,3,1,1,0,0.0,1.0
73364,4329.66,468,0,1,0,3,1,1,0,0.0,1.0
73365,2759.95,900,1,6,0,3,1,1,0,0.0,1.0
73366,3721.0,657,0,6,0,3,1,1,0,0.0,1.0
73367,50.2,937,0,2,0,3,1,1,0,0.0,1.0
73368,2936.75,516,0,2,0,3,1,1,0,0.0,1.0
73369,2260.29,885,1,5,0,3,1,1,0,0.0,1.0
73370,2484.07,813,0,6,0,3,1,1,0,0.0,1.0
73371,2309.81,753,0,2,0,3,1,1,0,0.0,1.0
73372,2067.53,531,1,7,0,3,1,1,0,0.0,1.0
73373,4962.39,994,0,7,0,3,1,1,0,0.0,1.0
73374,749.1,38,0,3,0,3,1,1,0,0.0,1.0
73375,1582.49,85,1,0,0,3,1,1,0,0.0,1.0
73376,985.71,101,0,6,0,3,1,1,0,0.0,1.0
73377,1719.67,828,1,8,0,3,1,1,0,0.0,1.0
73378,833.62,253,0,6,0,3,1,1,0,0.0,1.0
73379,3006.13,644,1,6,0,3,1,1,0,0.0,1.0
73380,808.5,252,0,9,0,3,1,1,0,0.0,1.0
73381,1782.67,311,1,4,0,3,1,1,0,0.0,1.0
73382,2869.98,889,0,0,0,3,1,1,0,0.0,1.0
73383,593.44,102,0,0,0,3,1,1,0,0.0,1.0
73384,1125.69,557,0,2,0,3,1,1,0,0.0,1.0
73385,2351.44,110,0,3,0,3,1,1,0,0.0,1.0
73386,3758.32,44,1,5,0,3,1,1,0,0.0,1.0
73387,2246.34,950,0,3,0,3,1,1,0,0.0,1.0
73388,4903.33,192,0,3,0,3,1,1,0,0.0,1.0
73389,4941.37,224,1,7,0,3,1,1,0,0.0,1.0
73390,2194.13,802,1,4,0,3,1,1,0,0.0,1.0
73391,1137.5,666,1,0,0,3,1,1,0,0.0,1.0
73392,4989.89,127,1,3,0,3,1,1,0,0.0,1.0
73393,1849.2,362,0,9,0,3,1,1,0,0.0,1.0
73394,4263.41,548,0,7,0,3,1,1,0,0.0,1.0
73395,1491.31,164,1,3,0,3,1,1,0,0.0,1.0
73396,1337.88,373,0,5,0,3,1,1,0,0.0,1.0
73397,3345.08,201,1,8,0,3,1,1,0,0.0,1.0
73398,1463.19,29,0,4,0,3,1,1,0,0.0,1.0
73399,2666.32,983,1,2,0,3,1,1,0,0.0,1.0
73400,3071.92,787,1,9,0,3,1,1,0,0.0,1.0
73401,2360.56,326,1,8,0,3,1,1,0,0.0,1.0
73402,1257.07,995,1,7,0,3,1,1,0,0.0,1.0
73403,4575.91,152,1,3,0,3,1,1,0,0.0,1.0
73404,3672.78,86,0,6,0,3,1,1,0,0.0,1.0
73405,1238.53,210,1,0,0,3,1,1,0,0.0,1.0
73406,88.64,645,0,7,0,3,1,1,0,0.0,1.0
73407,1451.44,162,0,7,0,3,1,1,0,0.0,1.0
73408,2597.15,611,0,1,0,3,1,1,0,0.0,1.0
73409,4510.12,907,1,5,0,3,1,1,0,0.0,1.0
73410,506.26,361,0,3,0,3,1,1,0,0.0,1.0
73411,3330.32,369,1,8,0,3,1,1,0,0.0,1.0
73412,2023.21,750,0,0,0,3,1,1,0,0.0,1.0
73413,677.25,772,0,9,0,3,1,1,0,0.0,1.0
73414,4699.6,514,0,7,0,3,1,1,0,0.0,1.0
73415,3301.3,245,1,8,0,3,1,1,0,0.0,1.0
73416,4082.72,414,1,9,0,3,1,1,0,0.0,1.0
73417,1999.35,560,0,1,0,3,1,1,0,0.0,1.0
73418,3837.78,444,1,5,0,3,1,1,0,0.0,1.0
73419,4680.1,512,1,4,0,3,1,1,0,0.0,1.0
73420,1444.17,156,0,3,0,3,1,1,0,0.0,1.0
73421,2299.31,586,0,4,0,3,1,1,0,0.0,1.0
73422,4470.33,436,1,3,0,3,1,1,0,0.0,1.0
73423,3315.82,667,0,6,0,3,1,1,0,0.0,1.0
73424,3365.96,663,0,1,0,3,1,1,0,0.0,1.0
73425,2667.55,121,0,6,0,3,1,1,0,0.0,1.0
73426,4063.45,413,0,2,0,3,1,1,0,0.0,1.0
73427,3760.59,764,1,9,0,3,1,1,0,0.0,1.0
73428,337.16,275,0,2,0,3,1,1,0,0.0,1.0
73429,3132.2,67,0,7,0,3,1,1,0,0.0,1.0
73430,1151.66,957,0,2,0,3,1,1,0,0.0,1.0
73431,1206.01,534,0,4,0,3,1,1,0,0.0,1.0
73432,473.46,501,1,3,0,3,1,1,0,0.0,1.0
73433,4902.17,343,1,8,0,3,1,1,0,0.0,1.0
73434,3261.31,572,1,2,0,3,1,1,0,0.0,1.0
73435,75.07,984,1,9,0,3,1,1,0,0.0,1.0
73436,4670.41,803,1,8,0,3,1,1,0,0.0,1.0
73437,1836.59,193,1,1,0,3,1,1,0,0.0,1.0
73438,2776.46,134,0,4,0,3,1,1,0,0.0,1.0
73439,4218.37,916,1,8,0,3,1,1,0,0.0,1.0
73440,986.56,937,1,7,0,3,1,1,0,0.0,1.0
73441,3707.71,140,1,3,0,3,1,1,0,0.0,1.0
73442,3617.18,496,1,7,0,3,1,1,0,0.0,1.0
73443,1661.01,707,1,1,0,3,1,1,0,0.0,1.0
73444,1711.17,429,0,7,0,3,1,1,0,0.0,1.0
73445,316.7,571,0,0,0,3,1,1,0,0.0,1.0
73446,1664.68,44,0,6,0,3,1,1,0,0.0,1.0
73447,866.03,227,0,0,0,3,1,1,0,0.0,1.0
73448,48.51,951,1,4,0,3,1,1,0,0.0,1.0
73449,3461.74,895,0,4,0,3,1,1,0,0.0,1.0
73450,2376.32,317,1,0,0,3,1,1,0,0.0,1.0
73451,287.33,110,1,0,0,3,1,1,0,0.0,1.0
73452,4268.5,18,0,0,0,3,1,1,0,0.0,1.0
73453,4318.19,916,1,4,0,3,1,1,0,0.0,1.0
73454,598.31,580,0,5,0,3,1,1,0,0.0,1.0
73455,4439.51,969,0,5,0,3,1,1,0,0.0,1.0
73456,2700.55,797,0,5,0,3,1,1,0,0.0,1.0
73457,2474.75,259,1,4,1,3,1,1,0,0.0,1.0
73458,2213.64,468,1,8,0,3,1,1,0,0.0,1.0
73459,2086.54,239,1,1,0,3,1,1,0,0.0,1.0
73460,1732.05,861,1,9,0,3,1,1,0,0.0,1.0
73461,1815.48,843,1,1,0,3,1,1,0,0.0,1.0
73462,194.36,615,0,8,0,3,1,1,0,0.0,1.0
73463,1931.58,696,0,7,0,3,1,1,0,0.0,1.0
73464,880.36,925,0,7,0,3,1,1,0,0.0,1.0
73465,244.62,460,1,0,0,3,1,1,0,0.0,1.0
73466,9.4,593,0,5,0,3,1,1,0,0.0,1.0
73467,1216.77,950,1,5,0,3,1,1,0,0.0,1.0
73468,4638.7,829,1,2,0,3,1,1,0,0.0,1.0
73469,4245.21,359,0,6,0,3,1,1,0,0.0,1.0
73470,297.39,978,0,5,0,3,1,1,0,0.0,1.0
73471,1809.01,430,1,4,0,3,1,1,0,0.0,1.0
73472,1746.35,716,0,5,0,3,1,1,0,0.0,1.0
73473,2651.91,992,1,8,0,3,1,1,0,0.0,1.0
73474,937.47,842,0,7,0,3,1,1,0,0.0,1.0
73475,1662.31,555,0,4,0,3,1,1,0,0.0,1.0
73476,4278.94,913,1,4,0,3,1,1,0,0.0,1.0
73477,3484.08,725,1,3,0,3,1,1,0,0.0,1.0
73478,2160.73,409,1,6,0,3,1,1,0,0.0,1.0
73479,820.31,657,1,7,0,3,1,1,0,0.0,1.0
73480,70.74,599,1,3,0,3,1,1,0,0.0,1.0
73481,1649.38,168,0,8,0,3,1,1,0,0.0,1.0
73482,4812.26,547,1,8,0,3,1,1,0,0.0,1.0
73483,1304.36,888,0,7,0,3,1,1,0,0.0,1.0
73484,230.03,528,0,8,0,3,1,1,0,0.0,1.0
73485,4402.8,233,1,7,0,3,1,1,0,0.0,1.0
73486,1367.65,160,0,5,0,3,1,1,0,0.0,1.0
73487,4640.95,975,0,8,0,3,1,1,0,0.0,1.0
73488,1340.27,421,0,5,0,3,1,1,0,0.0,1.0
73489,1089.14,509,0,4,0,3,1,1,0,0.0,1.0
73490,759.42,686,1,2,0,3,1,1,0,0.0,1.0
73491,4672.93,441,0,2,0,3,1,1,0,0.0,1.0
73492,3441.84,924,0,0,0,3,1,1,0,0.0,1.0
73493,2582.13,868,1,7,0,3,1,1,0,0.0,1.0
73494,1281.15,512,1,7,0,3,1,1,0,0.0,1.0
73495,3107.78,287,0,7,0,3,1,1,0,0.0,1.0
73496,2393.95,137,1,9,0,3,1,1,0,0.0,1.0
73497,3968.4,781,0,0,0,3,1,1,0,0.0,1.0
73498,1625.24,908,0,0,0,3,1,1,0,0.0,1.0
73499,4724.31,706,1,0,0,3,1,1,0,0.0,1.0
73500,4956.68,683,1,0,0,3,1,1,0,0.0,1.0
73501,69.12,978,1,6,0,3,1,1,0,0.0,1.0
73502,4433.12,104,0,7,0,3,1,1,0,0.0,1.0
73503,3468.8,1000,0,1,0,3,1,1,0,0.0,1.0
73504,3338.29,112,0,1,0,3,1,1,0,0.0,1.0
73505,2587.41,455,1,1,0,3,1,1,0,0.0,1.0
73506,2141.79,169,0,9,0,3,1,1,0,0.0,1.0
73507,4654.83,762,1,9,0,3,1,1,0,0.0,1.0
73508,3369.54,354,0,8,0,3,1,1,0,0.0,1.0
73509,717.58,265,0,7,0,3,1,1,0,0.0,1.0
73510,4490.4,108,1,4,0,3,1,1,0,0.0,1.0
73511,4812.3,439,0,5,0,3,1,1,0,0.0,1.0
73512,2726.23,79,1,5,0,3,1,1,0,0.0,1.0
73513,1549.05,707,0,2,0,3,1,1,0,0.0,1.0
73514,4554.63,879,1,5,0,3,1,1,0,0.0,1.0
73515,3301.93,834,0,7,0,3,1,1,0,0.0,1.0
73516,1053.94,257,0,4,0,3,1,1,0,0.0,1.0
73517,376.19,587,1,7,0,3,1,1,0,0.0,1.0
73518,4717.99,25,0,8,0,3,1,1,0,0.0,1.0
73519,4555.7,821,1,4,0,3,1,1,0,0.0,1.0
73520,1709.14,12,1,8,0,3,1,1,0,0.0,1.0
73521,4810.86,774,0,6,0,3,1,1,0,0.0,1.0
73522,633.82,605,1,5,0,3,1,1,0,0.0,1.0
73523,3287.82,69,1,9,0,3,1,1,0,0.0,1.0
73524,185.11,526,0,8,0,3,1,1,0,0.0,1.0
73525,4106.85,551,0,4,0,3,1,1,0,0.0,1.0
73526,384.34,158,0,9,0,3,1,1,0,0.0,1.0
73527,1579.02,166,1,1,0,3,1,1,0,0.0,1.0
73528,3426.31,841,1,3,0,3,1,1,0,0.0,1.0
